HI	1971	4.6	1.526056	0	0	0	0	0	0	0	0
HI	1972	4.7	1.547562	0	0	0	0	0	0	0	0
HI	1973	4.9	1.589235	1	0	0	0	0	0	0	0
HI	1974	4.7	1.547562	1	0	0	0	0	0	0	0
HI	1975	4.8	1.568616	0	1	0	0	0	0	0	0
HI	1976	5.2	1.648659	0	1	0	0	0	0	0	0
HI	1977	5	1.609438	0	0	1	0	0	0	0	0
HI	1978	5.2	1.648659	0	0	1	0	0	0	0	0
HI	1979	5.3	1.667707	0	0	0	1	0	0	0	0
HI	1980	4.6	1.526056	0	0	0	1	0	0	0	0
HI	1981	4.3	1.458615	0	0	0	0	1	0	0	0
HI	1982	4.2	1.435084	0	0	0	0	1	0	0	0
HI	1983	4.5	1.504077	0	0	0	0	0	1	0	0
HI	1984	4.6	1.526056	0	0	0	0	0	1	0	0
HI	1985	4.6	1.526056	0	0	0	0	0	0	1	0
HI	1986	4.4	1.481605	0	0	0	0	0	0	1	0
HI	1987	4.1	1.410987	0	0	0	0	0	0	0	1
HI	1988	4.6	1.526056	0	0	0	0	0	0	0	1
IA	1956	1.8	.5877866	0	0	0	0	0	0	0	0
IA	1957	1.5	.4054651	0	0	0	0	0	0	0	0
IA	1958	1.6	.4700036	0	0	0	0	0	0	0	0
IA	1959	1.7	.5306283	0	0	0	0	0	0	0	0
IA	1960	1.7	.5306283	0	0	0	0	0	0	0	0
IA	1961	1.7	.5306283	0	0	0	0	0	0	0	0
IA	1962	1.7	.5306283	0	0	0	0	0	0	0	0
IA	1963	1.8	.5877866	0	0	0	0	0	0	0	0
IA	1964	1.8	.5877866	0	0	0	0	0	0	0	0
IA	1965	1.9	.6418539	0	0	0	0	0	0	0	0
IA	1966	2	.6931472	0	0	0	0	0	0	0	0
IA	1967	2.2	.7884574	0	0	0	0	0	0	0	0
IA	1968	2.3	.8329091	0	0	0	0	0	0	0	0
IA	1969	2.5	.9162908	0	0	0	0	0	0	0	0
IA	1970	2.5	.9162908	1	0	0	0	0	0	0	0
IA	1971	2.7	.9932518	1	0	0	0	0	0	0	0
IA	1972	3	1.098612	0	1	0	0	0	0	0	0
IA	1973	3.2	1.163151	0	1	0	0	0	0	0	0
IA	1974	3.3	1.193922	0	0	1	0	0	0	0	0
IA	1975	3.6	1.280934	0	0	1	0	0	0	0	0
IA	1976	3.7	1.308333	0	0	0	1	0	0	0	0
IA	1977	3.7	1.308333	0	0	0	1	0	0	0	0
IA	1978	3.8	1.335001	0	0	0	0	1	0	0	0
IA	1979	3.9	1.360977	0	0	0	0	1	0	0	0
IA	1980	4.1	1.410987	0	0	0	0	0	1	0	0
IA	1981	4.1	1.410987	0	0	0	0	0	1	0	0
IA	1982	3.7	1.308333	0	0	0	0	0	0	1	0
IA	1983	3.6	1.280934	0	0	0	0	0	0	1	0
IA	1984	3.6	1.280934	0	0	0	0	0	0	0	1
IA	1985	3.7	1.308333	0	0	0	0	0	0	0	1
IA	1986	3.6	1.280934	0	0	0	0	0	0	0	1
IA	1987	3.7	1.308333	0	0	0	0	0	0	0	1
IA	1988	3.8	1.335001	0	0	0	0	0	0	0	1
ID	1956	3.6	1.280934	0	0	0	0	0	0	0	0
ID	1957	3.7	1.308333	0	0	0	0	0	0	0	0
ID	1958	3.7	1.308333	0	0	0	0	0	0	0	0
ID	1959	4	1.386294	0	0	0	0	0	0	0	0
ID	1960	3.9	1.360977	0	0	0	0	0	0	0	0
ID	1961	3.9	1.360977	0	0	0	0	0	0	0	0
ID	1962	3.7	1.308333	0	0	0	0	0	0	0	0
ID	1963	4.1	1.410987	0	0	0	0	0	0	0	0
ID	1964	4.2	1.435084	0	0	0	0	0	0	0	0
ID	1965	4.1	1.410987	0	0	0	0	0	0	0	0
ID	1966	4.4	1.481605	0	0	0	0	0	0	0	0
ID	1967	4.5	1.504077	0	0	0	0	0	0	0	0
ID	1968	4.7	1.547562	0	0	0	0	0	0	0	0
ID	1969	4.9	1.589235	0	0	0	0	0	0	0	0
ID	1970	5.1	1.629241	0	0	0	0	0	0	0	0
ID	1971	5	1.609438	1	0	0	0	0	0	0	0
ID	1972	5	1.609438	1	0	0	0	0	0	0	0
ID	1973	5.6	1.722767	0	1	0	0	0	0	0	0
